AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,CO,NOX
305.183,100.83,66.167,4.2745,259.56,1355.5500000000002,823.1999999999999,128.68,1193.4,1.6942,48.659
303.792,100.79,74.563,4.2418,257.18,1354.35,823.1899999999999,128.31,1187.4,1.7257,46.831
302.681,100.77,75.832,4.2372,257.65999999999997,1354.75,823.18,128.93,1196.2,1.7698,46.863
301.274,100.76,82.625,4.1828,254.83,1353.4499999999998,823.17,128.59,1199.7,1.7796,45.549
300.512,100.81,87.14,4.1583,255.51999999999998,1353.75,823.15,128.88,1195.6,1.3157,45.625
300.123,100.77,91.344,4.1601,252.36,1352.0500000000002,823.13,128.0,1188.6,1.4398,43.846
299.915,100.75,92.81,4.1832,253.76000000000002,1352.75,823.11,128.6,1195.7,1.3973,44.288
299.739,100.75,91.982,4.1094,252.83999999999997,1351.9499999999998,823.06,127.98,1190.8,1.419,45.18
299.356,100.73,92.25,3.6162,219.51,1333.0500000000002,822.98,114.78,1097.1,3.1116,44.87
298.528,100.69,95.072,3.4915,211.35000000000002,1328.0500000000002,822.89,111.51,1078.5,3.5438,44.304
298.042,100.68,96.778,3.5142,211.09000000000003,1328.25,822.81,111.7,1077.4,4.2686,44.487
297.373,100.66,98.438,3.5152,209.71,1327.4499999999998,822.72,111.28,1075.0,4.5375,44.488
301.235,100.69,86.144,3.9263,235.14,1341.25,823.3,120.0,1136.1,2.491,46.211
302.613,100.71,81.601,4.2251,255.87,1353.25,823.17,128.18,1190.5,2.0802,49.915
303.72,100.7,75.348,4.243,258.43,1354.5500000000002,823.25,128.71,1202.8,1.9854,53.958
304.583,100.71,69.748,4.2833,259.78000000000003,1355.35,823.29,128.68,1195.1,1.7951,50.022
305.17499999999995,100.71,66.84,4.2774,258.41,1354.85,823.2099999999999,127.89,1205.5,1.896,51.269
305.368,100.69,63.054,4.3831,263.7,1357.9499999999998,823.17,130.04,1211.0,1.8958,53.173
305.045,100.67,62.245,4.3496,261.6,1356.75,823.18,129.22,1207.9,1.7214,51.532
304.255,100.65,64.878,4.3194,260.82,1356.35,823.16,129.27,1199.9,1.7243,51.323
302.831,100.68,70.023,4.2553,259.27,1355.65,823.09,129.44,1194.8,1.6622,50.625
302.227,100.68,74.136,4.2273,258.07,1354.9499999999998,822.99,129.21,1192.7,1.4673,49.738
301.277,100.69,78.383,4.1813,255.79000000000002,1353.85,822.9,128.84,1196.7,1.5894,48.52
300.366,100.73,83.415,4.1433,253.4,1352.9499999999998,823.04,128.43,1184.5,1.6567,47.099
299.88199999999995,100.76,86.191,4.1411,255.21,1353.85,823.14,129.27,1183.9,1.7735,48.083
299.71599999999995,100.79,85.884,4.1156,251.38000000000002,1351.85,823.17,127.72,1187.1,1.8612,47.387
299.20399999999995,100.77,88.311,4.0903,251.63,1351.75,823.2099999999999,128.14,1191.2,1.8353,47.15
298.42999999999995,100.75,91.658,4.0767,250.72,1350.85,823.17,127.74,1184.4,1.8579,46.664
297.696,100.76,94.247,3.7903,230.04999999999998,1339.9499999999998,823.01,120.22,1128.3,3.0663,46.907
297.277,100.76,96.515,3.4818,209.43,1327.35,822.97,111.18,1068.5,4.4627,45.037
296.956,100.76,95.681,3.4458,208.78,1327.15,822.99,111.28,1072.6,3.928,45.745
296.519,100.76,97.255,3.4635,206.8,1326.35,822.74,110.83,1068.7,4.1323,47.65
298.455,100.84,93.675,3.6501,219.41,1332.65,823.23,114.33,1088.2,3.5345,46.241
300.706,100.86,83.643,4.2249,256.05,1353.4499999999998,823.01,128.68,1183.8,1.529,49.855
302.308,100.88,77.791,4.2447,256.81,1354.25,822.79,128.64,1195.6,1.6401,50.691
303.15599999999995,100.89,70.496,4.5893,281.29,1367.4499999999998,822.74,137.1,1252.8,1.3778,60.572
304.003,100.88,63.621,4.2697,258.13,1354.75,823.15,127.99,1196.7,1.7821,52.378
304.851,100.88,61.41,4.2316,255.19,1353.15,823.0799999999999,126.71,1192.1,1.8714,51.779
305.449,100.88,61.588,4.2101,255.07999999999998,1353.0500000000002,823.0699999999999,126.6,1186.1,2.0362,51.44
305.602,100.87,61.587,4.2829,259.0,1355.25,823.0799999999999,128.19,1209.3,1.8354,51.44
305.068,100.85,63.183,4.3026,259.07,1355.65,823.0799999999999,128.48,1211.0,1.8376,50.705
304.375,100.84,58.965,4.2899,257.99,1354.9499999999998,823.09,127.96,1209.7,1.8564,51.949
303.53099999999995,100.82,63.63300000000001,4.2518,256.67,1354.35,823.1,127.9,1205.4,1.7927,51.523
302.327,100.8,70.488,4.2021,255.85000000000002,1353.9499999999998,823.1,128.14,1190.4,1.8326,50.116
301.20399999999995,100.82,77.657,4.1743,255.06,1353.35,823.11,128.3,1183.5,1.9549,48.378
300.337,100.87,84.204,4.176,254.84000000000003,1353.85,823.2099999999999,128.95,1187.5,1.6387,47.742
299.652,100.87,85.923,4.1014,252.28000000000003,1351.9499999999998,823.3,127.84,1178.0,1.6588,47.579
298.622,100.86,88.18,4.0695,249.89999999999998,1350.9499999999998,823.1,127.65,1187.6,1.6721,46.657
297.521,100.85,92.934,3.621,219.65,1334.0500000000002,822.91,116.03,1100.6,3.1714,46.11
296.88199999999995,100.83,95.993,3.4504,206.73,1326.15,822.72,110.73,1068.2,3.9486,45.508
295.98299999999995,100.73,97.867,3.4519,205.87,1324.85,823.15,109.69,1064.1,4.4763,46.36
296.00699999999995,100.72,96.773,3.4294,206.26000000000002,1325.15,822.8199999999999,110.06,1064.8,4.5008,46.168
296.731,100.72,97.228,3.2273,192.36,1313.5500000000002,821.4599999999999,102.47,1022.5,7.9904,71.503
298.307,100.71,94.154,4.2364,258.05,1354.35,823.3,130.18,1187.5,1.8178,50.416
300.431,100.69,86.305,4.2561,258.31,1354.75,823.37,129.86,1187.5,1.6397,50.362
301.52,100.67,78.565,4.2523,257.22,1354.65,823.4399999999999,129.37,1196.2,1.8742,52.108
302.314,100.64,74.057,4.2711,259.34999999999997,1355.75,823.39,130.02,1207.4,1.8396,51.529
303.106,100.62,70.561,4.2997,259.43,1355.5500000000002,823.31,129.69,1210.6,1.8466,51.514
303.898,100.6,65.72,4.2687,258.92,1355.35,823.23,129.14,1208.8,1.8315,50.466
304.68699999999995,100.56,62.448,4.3423,260.18,1356.0500000000002,823.15,129.28,1210.6999999999998,1.8985,51.407
305.01399999999995,100.51,58.292,4.3145,260.19,1356.0500000000002,823.0799999999999,129.11,1207.8,1.6822,51.795
304.869,100.49,62.73800000000001,4.28,259.38,1355.15,823.22,128.87,1193.4,1.5498,50.965
304.119,100.45,64.385,4.2892,260.46,1355.5500000000002,823.22,129.46,1193.2,1.5363,51.093
303.28,100.4,54.533,4.3077,259.01,1355.65,823.1999999999999,128.97,1194.3,1.2236,55.131
302.272,100.38,63.808,4.2612,256.90000000000003,1354.5500000000002,823.1899999999999,128.87,1191.1,1.2969,52.263
301.13,100.38,67.723,4.2339,256.46000000000004,1354.4499999999998,823.14,129.2,1190.8,1.4499,50.899
300.338,100.4,74.726,4.2136,256.49,1354.15,822.92,129.53,1190.3,1.6286,52.43
299.77,100.4,78.12,4.9045,303.19,1372.9499999999998,819.1,146.37,1314.5,1.4968,54.245
299.505,100.37,80.643,4.8552,299.88,1372.0500000000002,819.5799999999999,145.48,1309.5,1.4509,52.99
299.039,100.36,81.855,4.1195,252.14,1351.85,823.18,128.3,1182.0,1.8436,48.498
298.718,100.33,82.04,3.9811,242.7,1346.15,823.12,124.3,1163.3,2.4506,48.655
298.173,100.31,82.279,3.5113,214.11,1329.5500000000002,823.11,112.73,1081.4,3.8901,46.301
297.919,100.27,85.5,3.4467,210.18,1327.0500000000002,823.41,110.88,1072.3000000000002,4.2225,46.896
297.953,100.24,86.839,4.1016,253.64999999999998,1352.0500000000002,823.4599999999999,128.97,1191.4,2.1674,51.289
297.929,100.24,88.949,4.1602,254.98999999999998,1353.25,823.35,129.85,1193.7,1.9338,50.667
297.918,100.24,91.557,4.1149,255.29,1353.0500000000002,823.25,129.96,1182.3,1.8332,49.673
298.20399999999995,100.25,93.655,4.1491,253.06,1351.9499999999998,823.15,128.66,1178.7,1.7773,48.257
299.678,100.23,88.658,4.2361,255.36,1353.4499999999998,823.11,129.32,1191.1,1.7195,48.971
301.167,100.2,80.216,4.2367,253.95,1352.65,823.1899999999999,128.2,1185.6,1.5346,49.366
302.327,100.21,73.942,4.2649,255.93,1353.65,823.0799999999999,128.44,1186.0,1.8183,50.406
303.209,100.24,68.944,4.274,256.02,1353.5500000000002,823.0799999999999,128.02,1182.3,1.8089,51.881
303.647,100.22,68.174,4.2736,255.33,1353.15,823.0699999999999,127.53,1191.7,1.7998,50.084
303.964,100.19,66.013,4.2787,255.13000000000002,1352.85,823.01,127.0,1198.7,1.8104,50.047
303.988,100.18,61.05199999999999,4.3149,257.97,1354.35,822.9599999999999,128.01,1200.7,1.8657,52.875
303.71599999999995,100.15,59.593,4.3436,260.53999999999996,1355.9499999999998,822.9399999999999,129.18,1206.3,1.651,54.257
303.48299999999995,100.17,61.09899999999999,4.311,257.5,1354.25,822.91,128.19,1189.8,1.5044,51.561
302.894,100.18,64.348,4.2485,255.82999999999998,1353.25,822.88,127.82,1183.4,1.4457,50.514
302.16299999999995,100.18,70.739,4.2369,255.44,1353.0500000000002,822.86,128.06,1192.6,1.5082,48.471
301.347,100.21,76.226,4.1991,254.18,1352.85,822.9,128.1,1191.3,1.9011,48.922
300.524,100.24,82.502,4.1974,255.27999999999997,1353.4499999999998,822.9599999999999,128.97,1183.8,1.9745,47.856
300.029,100.26,87.288,4.2046,256.3,1353.75,823.02,129.39,1187.5,1.6889,47.701
299.898,100.28,88.23,4.1827,254.92999999999998,1352.9499999999998,823.0699999999999,128.78,1194.0,1.5983,46.66
299.815,100.26,89.359,4.2129,256.8,1353.85,823.13,129.58,1200.9,1.5249,46.694
299.64,100.24,90.524,4.1979,255.82999999999998,1353.25,823.18,129.13,1198.4,1.5965,46.139
299.568,100.25,91.476,4.1999,255.82999999999998,1353.0500000000002,823.15,129.07,1194.9,1.8423,47.712
299.388,100.25,91.405,4.2012,255.6,1353.0500000000002,823.0799999999999,129.16,1193.4,1.8705,47.931
298.522,100.23,92.297,4.1525,252.42000000000002,1351.9499999999998,823.14,128.71,1191.0,1.9785,47.817
297.793,100.23,95.836,4.1044,248.92,1350.15,823.27,127.69,1186.8,1.9713,47.732
297.445,100.25,96.73,4.1371,250.36,1350.75,823.36,128.25,1188.1,2.0241,47.722
297.381,100.26,97.248,4.0973,247.8,1349.75,823.4399999999999,127.56,1182.3,2.074,47.684
298.08,100.28,97.031,4.1653,252.95000000000002,1352.25,823.53,128.99,1181.0,2.2553,48.542
299.477,100.33,91.458,4.19,254.86999999999998,1353.25,823.62,129.19,1183.6,2.2058,49.758
299.758,100.38,90.014,4.2004,255.97000000000003,1353.9499999999998,823.34,129.58,1184.4,1.8168,49.461
299.73999999999995,100.37,89.847,4.1477,251.94,1351.65,822.99,128.04,1178.8,1.8644,46.283
300.188,100.35,88.318,4.1947,253.76000000000002,1352.25,823.15,128.19,1181.1,1.9961,47.795
301.595,100.35,78.761,4.2453,257.65999999999997,1354.5500000000002,823.27,129.15,1198.5,1.6897,49.576
302.619,100.37,70.771,4.2705,258.75,1354.75,823.13,128.75,1197.9,1.9466,52.512
303.42,100.35,67.499,4.3238,259.54999999999995,1355.15,823.23,128.7,1203.0,1.9921,52.681
303.997,100.34,65.712,4.3592,261.74,1356.25,823.31,129.36,1200.1,1.7787,52.522
304.157,100.37,66.601,4.3011,258.82,1354.5500000000002,823.3199999999999,128.23,1186.9,1.4495,49.621
302.00699999999995,100.41,74.202,4.1641,253.96999999999997,1352.65,823.51,128.5,1183.7,1.6107,48.042
296.606,100.46,95.788,4.1033,248.96999999999997,1350.85,823.48,128.69,1187.0,1.8233,47.164
294.682,100.49,99.844,4.1024,248.15,1350.35,823.16,128.17,1179.1,1.7344,48.001
295.958,100.51,99.955,4.0877,249.86999999999998,1350.35,823.02,127.82,1179.7,1.6881,45.538
296.66299999999995,100.54,99.933,4.2039,254.22,1352.65,822.9399999999999,129.66,1183.9,1.5445,45.927
296.464,100.55,99.102,4.1957,252.64,1352.15,823.01,129.36,1176.2,1.4418,50.29
296.13899999999995,100.57,97.589,4.0631,245.95,1349.0500000000002,823.0799999999999,127.4,1178.4,1.576,47.561
295.783,100.58,99.459,4.0838,245.9,1349.4499999999998,823.16,127.72,1177.5,1.7066,48.792
295.418,100.57,99.653,4.1551,251.05,1352.0500000000002,823.24,129.83,1188.6,1.9249,50.656
295.158,100.55,99.875,4.1415,250.51999999999998,1351.85,823.31,129.71,1190.1,1.9551,50.537
295.474,100.55,98.636,3.559,211.37,1328.25,823.39,112.4,1082.3,4.2674,48.546
295.554,100.56,98.748,3.5499,211.45,1328.25,823.4599999999999,112.44,1077.5,3.5747,48.362
295.499,100.57,98.36,3.5622,211.32999999999998,1328.75,823.5,112.66,1081.7,3.5846,48.536
295.217,100.59,99.223,3.5923,210.75,1328.75,823.35,112.65,1084.0,3.6215,48.43
295.368,100.62,99.924,3.5688,211.28,1329.0500000000002,823.55,112.82,1075.4,3.8987,48.503
296.65099999999995,100.65,97.055,3.7568,224.91,1336.75,823.5799999999999,118.13,1109.7,3.2815,49.296
298.534,100.66,88.163,4.1236,250.15999999999997,1350.85,823.5699999999999,127.2,1175.9,1.6191,50.291
300.63,100.68,78.787,4.1602,251.78,1351.5500000000002,823.53,126.93,1187.9,1.992,51.827
302.135,100.69,71.244,4.25,258.41999999999996,1354.85,823.0799999999999,128.71,1204.9,2.1443,56.719
303.093,100.71,70.287,4.2684,257.68,1354.75,823.38,128.42,1199.2,2.439,55.758
303.51,100.73,72.181,4.1738,251.03000000000003,1351.0500000000002,823.4599999999999,125.97,1178.4,1.9535,47.775
304.009,100.72,71.787,4.1867,250.01999999999998,1350.15,822.9399999999999,125.29,1182.4,1.8674,46.446
304.409,100.71,68.693,4.4639,269.26,1360.75,823.25,132.5,1231.0,1.5561,51.754
304.654,100.7,67.198,4.3283,260.14,1355.9499999999998,823.48,129.12,1197.6,1.7818,51.865
304.58,100.68,66.828,4.4664,268.96000000000004,1360.4499999999998,823.22,132.36,1220.4,1.8253,52.079
304.25199999999995,100.65,65.505,4.3113,260.0,1355.4499999999998,823.25,128.86,1197.1,1.805,50.644
303.542,100.67,66.978,4.2346,258.28,1354.4499999999998,823.34,128.54,1192.0,1.6051,49.675
302.712,100.66,74.524,4.1677,253.64000000000001,1351.85,823.42,127.33,1179.9,1.9828,47.446
301.48999999999995,100.67,79.822,4.1535,254.83,1352.9499999999998,823.5,128.66,1180.2,1.7181,47.68
300.286,100.68,86.786,4.1589,252.95000000000002,1352.25,823.5699999999999,128.47,1180.9,1.9409,49.603
299.519,100.63,91.657,4.1466,248.85999999999999,1350.0500000000002,823.59,126.92,1179.5,2.1376,47.643
299.467,100.6,92.685,4.1722,251.99,1351.65,823.59,128.19,1186.0,2.0943,47.923
298.791,100.58,91.993,4.1374,252.99,1351.85,823.59,128.65,1192.0,1.9226,49.792
298.028,100.56,92.584,4.1618,253.24,1352.15,823.13,129.23,1177.4,2.034,49.965
297.07,100.53,95.577,3.2247,191.06,1316.0500000000002,823.0699999999999,103.58,1019.6,5.3241,48.134
296.973,100.51,94.367,3.1901,189.3,1314.65,823.25,102.9,1018.1,5.4432,49.125
296.635,100.5,93.941,3.4544,205.82,1324.85,823.3199999999999,109.91,1051.7,4.6471,49.954
296.22799999999995,100.51,94.878,3.4227,205.91000000000003,1325.25,823.35,110.18,1056.3,4.6535,49.925
296.67999999999995,100.53,94.84,3.6062,218.87,1332.4499999999998,823.01,115.16,1086.4,3.6158,49.266
298.201,100.56,89.669,4.1627,253.07,1351.85,822.81,128.35,1179.1,1.6119,50.763
300.213,100.59,72.817,4.2134,257.93,1354.75,823.04,129.43,1196.9,1.2853,56.205
302.004,100.57,61.756,4.2673,259.54,1355.0500000000002,823.15,128.99,1199.2,1.6371,57.929
303.487,100.56,62.082,4.2996,258.36,1354.65,823.34,128.46,1193.7,1.9755,57.307
304.35799999999995,100.56,60.535,4.3429,258.01,1354.9499999999998,823.0,128.67,1203.7,2.2922,55.934
304.672,100.54,59.36699999999999,4.3831,259.93,1355.75,822.9599999999999,129.1,1202.4,1.9978,53.677
305.134,100.51,58.329,4.3474,257.86,1354.5500000000002,822.9499999999999,128.24,1200.8,2.0607,52.77
305.298,100.51,56.25,4.3912,261.09000000000003,1355.9499999999998,823.02,128.94,1199.3,1.9452,53.305
305.602,100.5,56.641,4.359,259.6,1354.85,823.1999999999999,127.91,1198.8,1.9191,52.593
305.743,100.49,52.55,4.3104,260.28,1355.15,823.06,128.12,1199.0,1.8192,54.066
304.669,100.51,58.585,4.2498,259.22999999999996,1354.65,823.2099999999999,128.35,1190.3,1.8209,52.333
303.477,100.51,60.47899999999999,4.2284,256.13,1353.9499999999998,823.23,127.87,1190.1999999999998,1.7318,52.094
302.304,100.52,65.955,4.1636,253.76999999999998,1352.9499999999998,823.18,127.69,1184.6,1.8024,50.699
301.131,100.53,75.948,4.1485,252.93,1352.25,823.14,127.93,1186.9,1.8907,49.725
300.063,100.54,84.531,4.147,251.16,1351.35,823.09,127.52,1189.8,1.872,46.995
299.56199999999995,100.54,90.345,4.1556,253.35000000000002,1352.25,823.05,128.58,1186.1,1.8312,47.079
299.13,100.54,93.752,4.1953,254.43,1353.0500000000002,823.0699999999999,129.25,1195.5,1.9666,47.251
298.697,100.54,95.722,4.167,252.94,1352.65,823.13,129.07,1195.4,1.4704,46.493
298.453,100.53,96.313,3.4774,208.52,1326.85,823.18,110.47,1070.5,3.6926,43.666
298.618,100.5,95.706,3.4972,209.88,1326.75,823.23,110.63,1072.3000000000002,3.8134,43.632
298.798,100.49,94.171,3.4997,208.61999999999998,1326.4499999999998,823.24,110.24,1073.9,4.0262,43.774
298.843,100.49,92.15,3.5152,209.77,1327.65,823.17,110.96,1062.1,4.0151,45.632
298.513,100.5,90.909,3.4365,207.07999999999998,1326.0500000000002,823.05,110.11,1054.9,4.3236,46.966
298.224,100.52,88.024,3.4735,209.48000000000002,1326.75,822.8199999999999,110.65,1062.8,4.0539,47.58
299.489,100.55,81.277,4.156,256.45,1353.65,822.98,129.35,1185.0,1.6938,51.975
301.03099999999995,100.56,75.96,4.2549,257.40999999999997,1353.9499999999998,823.0699999999999,128.77,1191.3,1.6889,52.196
302.605,100.56,69.888,4.4964,272.68,1359.5500000000002,821.39,133.32,1230.0,1.5535,55.398
303.609,100.57,66.819,4.1808,252.2,1350.75,823.4399999999999,125.95,1183.2,2.1253,52.498
304.373,100.55,63.498,4.1807,251.19,1349.9499999999998,823.61,124.99,1179.8,2.4901,54.085
304.897,100.53,59.292,4.3692,261.74,1356.4499999999998,823.61,128.95,1213.2,1.6434,54.151
305.194,100.51,55.13600000000001,4.3007,258.7,1354.75,823.59,127.45,1203.7,1.7178,52.993
305.476,100.49,50.619,4.3103,259.81,1355.65,823.3,127.97,1200.9,1.7958,55.251
305.766,100.46,47.391,4.3378,261.63,1356.35,823.16,128.16,1206.3,1.7433,56.108
305.701,100.45,46.054,4.3516,261.59,1355.9499999999998,823.31,127.92,1213.0,1.7337,57.287
304.791,100.45,52.671,4.2955,258.11,1354.5500000000002,823.13,127.47,1195.7,1.7767,53.768
303.577,100.45,62.207,4.2586,257.97999999999996,1354.75,822.97,128.34,1203.1,1.7901,52.412
301.975,100.48,76.931,4.1613,253.57,1352.5500000000002,823.04,127.73,1193.7,1.6478,47.487
300.874,100.5,83.473,4.1575,253.24,1351.9499999999998,823.0799999999999,127.56,1189.3000000000002,1.7472,47.101
300.221,100.52,88.099,4.1327,250.35,1350.9499999999998,823.2099999999999,127.0,1177.5,1.9266,45.991
299.25199999999995,100.5,92.6,4.1168,249.32,1350.5500000000002,823.3,127.27,1175.0,2.0739,45.962
298.699,100.48,94.329,4.1225,248.45,1350.35,823.43,127.29,1182.6,2.1891,45.663
298.492,100.46,95.25,4.1929,251.78,1351.75,823.4499999999999,128.39,1190.6,1.7683,46.636
298.363,100.44,95.005,4.1468,249.4,1350.75,823.47,127.67,1182.3,1.6205,45.507
298.244,100.41,95.244,3.516,208.49,1326.75,823.4399999999999,110.49,1070.0,3.7051,44.697
298.142,100.39,95.744,4.181,251.82,1352.15,823.22,128.95,1189.4,1.7554,46.93
297.789,100.39,96.904,4.1475,252.69,1352.0500000000002,823.24,129.0,1180.5,1.8665,46.998
297.98299999999995,100.41,96.638,4.1802,252.14,1351.85,823.1999999999999,128.63,1178.7,1.9162,48.402
298.63,100.42,96.505,4.1893,252.93,1352.15,822.85,128.73,1178.7,1.8952,46.839
300.292,100.43,88.629,4.2449,255.18,1353.15,823.03,128.65,1185.3,1.6597,48.163
301.552,100.44,79.478,4.0643,242.41,1346.15,823.34,123.17,1154.8,2.0119,49.21
302.68699999999995,100.44,72.754,4.45,265.77000000000004,1355.5500000000002,821.4399999999999,129.78,1214.9,1.8025,52.421
303.581,100.44,67.024,4.3597,260.47,1355.5500000000002,823.12,128.98,1210.3,1.7781,52.4
304.421,100.42,61.309000000000005,4.3234,256.84000000000003,1354.0500000000002,823.25,127.39,1205.6,1.8514,53.404
304.84099999999995,100.42,57.86599999999999,4.9316,298.33,1370.9499999999998,819.98,142.89,1298.1999999999998,1.7501,59.643
304.807,100.39,54.206,5.0026,304.28000000000003,1373.15,819.3199999999999,146.22,1313.8,1.3461,56.973
304.65599999999995,100.35,54.70900000000001,5.0196,306.03000000000003,1373.25,818.79,146.74,1320.0,0.96308,56.912
304.383,100.3,56.031,4.9566,302.65,1373.15,819.85,146.12,1302.6,0.9975,56.207
304.068,100.28,56.25800000000001,4.9762,304.01,1372.9499999999998,819.28,146.4,1308.5,1.1601,57.2
303.561,100.3,59.636,4.9536,303.29999999999995,1373.0500000000002,819.56,146.21,1306.2,1.4121,56.414
299.386,100.31,92.689,3.7074,221.98000000000002,1334.35,823.47,115.65,1105.7,3.3861,45.08
299.258,100.29,91.732,3.531,210.17,1327.0500000000002,823.42,110.5,1073.1,3.5611,43.549
299.104,100.27,92.651,3.4856,207.71999999999997,1325.85,823.35,109.62,1064.9,3.4723,43.622
299.017,100.25,91.918,3.8388,230.89,1339.4499999999998,823.29,119.33,1130.0,2.2058,45.134
298.969,100.25,90.212,4.1533,251.06,1350.85,823.24,127.2,1178.6,1.4988,47.568
298.997,100.27,92.526,4.2097,254.08,1352.9499999999998,823.26,129.17,1181.4,1.7597,48.126
299.451,100.31,93.019,4.2503,256.34000000000003,1354.15,823.29,129.82,1189.2,1.6903,48.854
300.096,100.36,91.001,4.3049,258.27000000000004,1355.0500000000002,823.31,130.14,1194.1,1.7718,49.562
300.941,100.4,86.054,4.3422,259.73,1355.75,823.35,130.5,1195.0,1.7562,51.062
301.714,100.42,78.652,4.3265,258.78,1355.25,823.29,129.76,1203.9,1.8151,53.516
302.505,100.43,71.896,4.3704,261.96000000000004,1356.75,823.2099999999999,130.34,1208.4,1.8444,55.499
302.90599999999995,100.45,67.166,4.3518,261.15999999999997,1356.5500000000002,823.14,129.93,1200.3,1.9654,55.708
302.39,100.55,67.113,4.298,260.25,1355.85,823.11,130.14,1201.7,2.0238,55.627
297.242,100.66,85.451,4.0748,252.8,1352.5500000000002,823.05,130.16,1186.9,2.0876,53.254
294.676,100.58,97.757,4.6391,287.68,1363.5500000000002,817.76,141.59,1274.4,1.7443,53.957
295.38199999999995,100.57,94.531,4.9503,304.32,1373.35,818.06,148.16,1318.9,1.3608,53.497
296.04999999999995,100.52,89.35,4.9836,308.15000000000003,1373.15,816.67,149.13,1325.5,1.241,52.511
296.528,100.55,88.973,4.9632,305.11,1373.15,818.12,147.94,1320.1,1.3772,54.072
296.08,100.61,92.165,5.0205,309.17,1373.15,816.9499999999999,148.73,1324.2,1.3268,53.627
296.16299999999995,100.62,92.137,4.9426,305.3,1373.15,818.41,147.89,1314.3000000000002,1.3206,54.316
296.441,100.67,90.797,5.0578,310.7,1373.0500000000002,816.4,148.77,1337.3,1.399,55.133
296.493,100.7,90.41,4.9176,301.90999999999997,1373.35,819.4399999999999,146.67,1310.1,1.4586,55.101
296.165,100.72,91.643,4.4033,267.32,1357.9499999999998,821.5699999999999,134.85,1228.3,1.5574,51.702
295.319,100.7,95.057,4.0745,245.33999999999997,1349.0500000000002,823.04,127.54,1178.9,1.8026,49.479
295.122,100.68,95.384,4.0786,246.79,1349.35,822.89,127.95,1179.1,1.7701,49.529
295.169,100.69,92.768,3.7421,223.82000000000002,1336.5500000000002,822.91,118.37,1111.7,3.0116,50.977
295.215,100.67,90.994,3.3956,202.86,1323.9499999999998,823.42,109.41,1057.1,4.3611,50.717
294.945,100.67,93.744,3.3871,201.97,1323.75,822.9599999999999,109.44,1060.0,4.5063,50.777
294.864,100.71,95.251,4.0595,246.95,1349.35,822.87,127.81,1171.1,1.9592,50.805
294.826,100.75,95.382,4.0416,246.79,1349.15,823.03,127.62,1169.4,1.8445,50.709
295.102,100.77,95.318,4.1307,250.42000000000002,1351.15,823.29,128.98,1172.7,1.847,50.74
295.861,100.79,93.924,4.1314,250.99,1351.4499999999998,823.2099999999999,128.81,1189.5,1.8708,51.408
297.469,100.82,87.426,4.1292,250.35,1350.9499999999998,823.15,128.01,1176.1,1.8564,50.925
298.97799999999995,100.85,82.406,4.2068,253.49,1352.65,822.89,128.76,1182.4,1.8648,52.288
298.587,100.91,78.476,4.073,247.09,1350.5500000000002,823.02,127.56,1174.3,1.9667,52.186
298.605,100.9,80.022,4.1462,249.8,1351.4499999999998,823.2099999999999,128.09,1183.2,2.0179,50.848
299.427,100.89,74.166,4.1905,251.64999999999998,1351.9499999999998,823.26,127.91,1191.8,1.9695,52.566
299.866,100.9,74.323,4.2161,252.07,1352.35,823.26,128.12,1194.1,1.8554,52.252
300.457,100.87,71.849,4.2529,253.94,1352.9499999999998,823.26,128.26,1195.9,1.8205,52.535
301.412,100.82,68.521,4.2307,253.48,1352.65,823.27,127.81,1196.2,1.819,52.584
301.036,100.81,67.403,4.2335,253.72,1352.65,823.27,127.89,1196.2,1.8197,52.594
300.813,100.82,68.452,4.2192,252.86,1352.15,823.27,127.59,1185.0,1.9019,52.182
300.13199999999995,100.82,68.489,4.1982,252.65,1352.15,823.27,127.8,1178.7,1.8982,52.59
299.083,100.88,70.523,4.1616,250.33,1351.25,823.25,127.44,1185.5,1.8996,52.398
297.817,100.96,78.02,4.1098,249.26,1351.25,823.15,128.07,1190.9,1.8103,49.604
296.772,100.98,84.872,4.011,244.69,1348.75,823.0799999999999,126.63,1172.6,1.7953,49.536
296.409,100.98,88.176,4.0396,243.89,1348.25,823.42,126.39,1169.5,1.9396,49.626
296.321,100.96,89.456,4.0821,247.77999999999997,1349.85,823.23,127.47,1180.4,1.7075,49.407
296.56199999999995,100.96,89.802,4.0909,247.76,1349.9499999999998,823.5,127.39,1182.6,1.7164,48.591
296.488,100.96,90.639,4.1426,251.75,1352.15,823.2099999999999,129.17,1192.5,1.6304,49.937
296.26,100.96,92.22,4.1854,253.07,1352.9499999999998,823.17,129.96,1197.9,1.6617,49.964
295.838,100.97,93.775,4.169,251.74,1352.4499999999998,823.16,129.68,1197.3000000000002,1.6838,49.367
295.427,100.99,95.776,4.0182,243.15,1347.85,823.36,126.41,1169.6999999999998,2.2144,49.564
295.192,101.01,97.571,3.5144,205.98,1326.5500000000002,822.98,110.95,1073.0,4.1952,49.375
295.699,101.04,97.875,4.0939,246.93,1349.85,823.04,127.63,1169.0,1.9189,48.734
297.692,101.08,91.487,4.182,252.81,1352.9499999999998,823.17,128.9,1194.8,1.6632,49.558
299.45399999999995,101.1,84.083,4.2179,253.76999999999998,1353.4499999999998,822.9599999999999,128.59,1187.0,1.5106,49.592
